epoch,accuracy,loss,val_accuracy,val_loss
0,0.5462999939918518,0.7750058770179749,0.5008012652397156,0.9370331168174744
1,0.587149977684021,0.6636471748352051,0.5899438858032227,0.6496138572692871
2,0.6621999740600586,0.6164195537567139,0.6428285241127014,0.6078058481216431
3,0.73294997215271,0.550577700138092,0.6444311141967773,0.6154965758323669
4,0.7816500067710876,0.4809707999229431,0.8275240659713745,0.4387149214744568
5,0.8212500214576721,0.41735121607780457,0.7618188858032227,0.48762205243110657
6,0.8535500168800354,0.3578444719314575,0.8167067170143127,0.392520934343338
7,0.8722500205039978,0.31562596559524536,0.8177083134651184,0.3675912618637085
8,0.8881999850273132,0.27727216482162476,0.8715945482254028,0.28782543540000916
9,0.899399995803833,0.25284600257873535,0.9152644276618958,0.214523047208786
10,0.909600019454956,0.22482824325561523,0.8687900900840759,0.3024935722351074
11,0.9171000123023987,0.20702964067459106,0.8946313858032227,0.24120578169822693
12,0.9247999787330627,0.1888050138950348,0.9060496687889099,0.22261729836463928
13,0.9274500012397766,0.18027789890766144,0.924879789352417,0.20390251278877258
14,0.9353500008583069,0.16662335395812988,0.9166666865348816,0.20259851217269897
15,0.9383000135421753,0.1545875519514084,0.9348958134651184,0.17091695964336395
16,0.9441499710083008,0.1425115168094635,0.9318910241127014,0.17964181303977966
17,0.9476500153541565,0.13709890842437744,0.8788061141967773,0.26586729288101196
18,0.9526500105857849,0.12303372472524643,0.9342948794364929,0.18878230452537537
19,0.9569500088691711,0.11539237201213837,0.9360977411270142,0.15937440097332
20,0.9605000019073486,0.10356979072093964,0.9381009340286255,0.157944455742836
21,0.9619500041007996,0.10188595205545425,0.9316906929016113,0.18065659701824188
22,0.9664000272750854,0.08906441926956177,0.9356971383094788,0.15476366877555847
23,0.9663000106811523,0.08818339556455612,0.8383413553237915,0.4545019567012787
24,0.9700000286102295,0.08246812224388123,0.9358974099159241,0.14905570447444916
25,0.9695000052452087,0.0804571658372879,0.9342948794364929,0.15144895017147064
26,0.9733499884605408,0.072901152074337,0.9445112347602844,0.13639262318611145
27,0.9727500081062317,0.07305571436882019,0.9409054517745972,0.14706897735595703
28,0.9746500253677368,0.06830893456935883,0.9401041865348816,0.14084403216838837
29,0.975849986076355,0.06424926221370697,0.9358974099159241,0.15550126135349274
