epoch,accuracy,loss,val_accuracy,val_loss
0,0.5462499856948853,0.7327465415000916,0.5031999945640564,0.7461646795272827
1,0.6101499795913696,0.653422474861145,0.5514000058174133,0.6802660822868347
2,0.6446999907493591,0.6270885467529297,0.5666000247001648,0.6920157074928284
3,0.6723999977111816,0.5992678999900818,0.7182000279426575,0.576606810092926
4,0.7063000202178955,0.5569996237754822,0.7026000022888184,0.5458486080169678
5,0.7453500032424927,0.5176786780357361,0.6389999985694885,0.6502420902252197
6,0.7695500254631042,0.4817584455013275,0.8004000186920166,0.4346333146095276
7,0.788349986076355,0.4489928185939789,0.8119999766349792,0.42489370703697205
8,0.8116499781608582,0.4170273542404175,0.8339999914169312,0.3730669915676117
9,0.8201000094413757,0.3970459997653961,0.8307999968528748,0.3757398724555969
10,0.830299973487854,0.3783618211746216,0.8209999799728394,0.4055370092391968
11,0.8478999733924866,0.35368117690086365,0.8223999738693237,0.398364782333374
12,0.8564500212669373,0.32703715562820435,0.8496000170707703,0.3692897856235504
13,0.859000027179718,0.3210335969924927,0.772599995136261,0.45654579997062683
14,0.869700014591217,0.30476149916648865,0.8737999796867371,0.32623857259750366
15,0.8742499947547913,0.29245084524154663,0.86080002784729,0.3191644549369812
16,0.8823999762535095,0.2788304090499878,0.8822000026702881,0.29739218950271606
17,0.8887500166893005,0.2678065001964569,0.8330000042915344,0.37685778737068176
18,0.8916000127792358,0.253620445728302,0.8849999904632568,0.28140226006507874
19,0.89410001039505,0.2532356083393097,0.8855999708175659,0.29615840315818787
20,0.9017500281333923,0.23927663266658783,0.8906000256538391,0.30682533979415894
21,0.9048500061035156,0.22943666577339172,0.883400022983551,0.26831501722335815
22,0.9041500091552734,0.22772011160850525,0.8600000143051147,0.32953503727912903
23,0.9114000201225281,0.21140554547309875,0.9035999774932861,0.27743735909461975
24,0.9151999950408936,0.20881178975105286,0.8967999815940857,0.2729569673538208
25,0.9174500107765198,0.20236711204051971,0.8525999784469604,0.34026944637298584
26,0.9222000241279602,0.19493518769741058,0.9065999984741211,0.24516373872756958
27,0.9200999736785889,0.19117429852485657,0.901199996471405,0.25451749563217163
28,0.9240000247955322,0.18736107647418976,0.9111999869346619,0.25972017645835876
29,0.9285500049591064,0.17866431176662445,0.8877999782562256,0.2932259440422058
