epoch,accuracy,loss,val_accuracy,val_loss
0,0.5586000084877014,0.7281826138496399,0.6561999917030334,0.6375512480735779
1,0.6451500058174133,0.6326704621315002,0.6937999725341797,0.5782182812690735
2,0.6756500005722046,0.5953376889228821,0.7039999961853027,0.566913366317749
3,0.7110999822616577,0.5655404329299927,0.7228000164031982,0.5494424104690552
4,0.741349995136261,0.5237350463867188,0.7731999754905701,0.48139071464538574
5,0.7722499966621399,0.48355838656425476,0.7408000230789185,0.5728315711021423
6,0.7911499738693237,0.45285093784332275,0.8122000098228455,0.42361482977867126
7,0.8071500062942505,0.4243842363357544,0.6313999891281128,0.6586121916770935
8,0.8230500221252441,0.397135853767395,0.7720000147819519,0.46176639199256897
9,0.8299000263214111,0.3792184293270111,0.805400013923645,0.39928707480430603
10,0.8468499779701233,0.35222649574279785,0.6917999982833862,0.5741517543792725
11,0.853600025177002,0.3327719271183014,0.8626000285148621,0.3327005207538605
12,0.8655999898910522,0.31176942586898804,0.7788000106811523,0.42445337772369385
13,0.8706499934196472,0.3010374903678894,0.8633999824523926,0.3141925632953644
14,0.878350019454956,0.28413069248199463,0.8614000082015991,0.31272029876708984
15,0.8838499784469604,0.2769179344177246,0.8813999891281128,0.2790532112121582
16,0.8898000121116638,0.2611798048019409,0.8826000094413757,0.28261393308639526
17,0.8929499983787537,0.25518670678138733,0.8799999952316284,0.28389063477516174
18,0.9000999927520752,0.24158865213394165,0.8396000266075134,0.3405320942401886
19,0.9065999984741211,0.230148047208786,0.7653999924659729,0.4466426372528076
20,0.9090999960899353,0.22447609901428223,0.8862000107765198,0.2708049416542053
21,0.9089999794960022,0.2204798310995102,0.8960000276565552,0.2553764283657074
22,0.9127500057220459,0.21166367828845978,0.8533999919891357,0.3237058222293854
23,0.9172000288963318,0.20336087048053741,0.8903999924659729,0.26929154992103577
24,0.9201499819755554,0.19726715981960297,0.8748000264167786,0.2876642942428589
25,0.9236500263214111,0.1841488778591156,0.8962000012397766,0.24727605283260345
26,0.92330002784729,0.1860186606645584,0.8669999837875366,0.30381402373313904
27,0.9272500276565552,0.1769084930419922,0.9017999768257141,0.23755893111228943
28,0.9316999912261963,0.16788694262504578,0.9100000262260437,0.22602726519107819
29,0.9334999918937683,0.16641093790531158,0.9065999984741211,0.22966130077838898
