epoch,accuracy,loss,val_accuracy,val_loss
0,0.5634999871253967,0.7290276885032654,0.5338000059127808,0.6796301007270813
1,0.6376500129699707,0.6323452591896057,0.5540000200271606,0.7934609055519104
2,0.6876500248908997,0.5898215174674988,0.659600019454956,0.6124933362007141
3,0.7081999778747559,0.5611408948898315,0.696399986743927,0.5644435882568359
4,0.7372999787330627,0.5286885499954224,0.7746000289916992,0.4805271029472351
5,0.76419997215271,0.4907548427581787,0.7699999809265137,0.48081865906715393
6,0.7888500094413757,0.45606300234794617,0.7975999712944031,0.426927775144577
7,0.8058000206947327,0.4212016463279724,0.8288000226020813,0.3823239207267761
8,0.824999988079071,0.3981505036354065,0.7333999872207642,0.4866602122783661
9,0.8372499942779541,0.3646415174007416,0.7577999830245972,0.5041649341583252
10,0.8471500277519226,0.3505011796951294,0.7972000241279602,0.419215589761734
11,0.8615000247955322,0.32411739230155945,0.8601999878883362,0.333331435918808
12,0.8680999875068665,0.3097066581249237,0.8723999857902527,0.3270561099052429
13,0.8751500248908997,0.29453977942466736,0.8366000056266785,0.3668152093887329
14,0.8805500268936157,0.2813663184642792,0.7961999773979187,0.4069477915763855
15,0.8909000158309937,0.26222920417785645,0.8808000087738037,0.2844935953617096
16,0.8948000073432922,0.25669991970062256,0.8730000257492065,0.29461002349853516
17,0.8969500064849854,0.2453007996082306,0.8593999743461609,0.32656973600387573
18,0.9029499888420105,0.23234052956104279,0.8610000014305115,0.31742623448371887
19,0.9064000248908997,0.2230721414089203,0.8655999898910522,0.29732173681259155
20,0.9103500247001648,0.2180519551038742,0.8967999815940857,0.2667520046234131
21,0.9132999777793884,0.21184423565864563,0.9075999855995178,0.2426956593990326
22,0.9146999716758728,0.2018769383430481,0.8944000005722046,0.2466273456811905
23,0.9200500249862671,0.1972745805978775,0.7879999876022339,0.4396638572216034
24,0.9234499931335449,0.18705706298351288,0.9075999855995178,0.2208023965358734
